status,enter row,exit row,enter price,exit price,percentage
+,7124,7164,11363.1,11964.4,5.29115
+,7167,7172,12243.4,12907.1,5.4213
+,7188,7233,13204.5,14145.4,7.12577
+,7235,7239,14467.1,15764.9,8.97082
+,7260,7279,15556.6,16683.4,7.24331
+,7284,7289,16946.6,18109.6,6.86284
+,7303,7410,18694.4,20301.2,8.59499
+,7412,7415,21171.5,22653.8,7.00106
+,7426,7450,23908.1,27014.6,12.9934
+,7462,7474,27571.1,29448.3,6.80861
+,7477,7480,29529.2,33212.8,12.4743
+,7491,7498,33779.7,36977.2,9.46569
+,7501,7507,38210.1,41319.2,8.13677
+,7527,7532,37233.5,39363.3,5.72004
+,7573,7596,34546.2,36958,6.98125
+,7611,7618,35645.5,38211.2,7.19791
+,7633,7634,42975.5,43136.1,0.373701
+,7636,7654,46169.9,48479.2,5.00183
+,7674,7688,51497,54797.9,6.40988
-,7690,7714,56902.1,46472,-18.3299
+,7734,7757,51440,54257.3,5.47675
+,7759,7780,54772.8,60023,9.58543
+,7798,7910,58432.5,62571.8,7.08383
-,7915,7950,64267.5,54069.3,-15.8683
+,7970,7994,54468.8,58777.7,7.91092
-,8022,8040,58907.3,49692.2,-15.6434
-,8096,8149,40209.3,32859.2,-18.2794
+,8158,8172,36502.5,39107.5,7.13664
-,8176,8204,40154.3,32862.3,-18.1599
-,8225,8329,34832.7,29637.6,-14.9146
+,8337,8352,31439.3,36766.9,16.9458
+,8381,8413,40653.7,43603.9,7.25701
+,8415,8470,45685.5,48766.7,6.7443
+,8472,8667,49447.9,52756,6.68998
+,8678,8710,55807.3,61407.3,10.0346
+,8722,8810,63165.8,67528.2,6.90632
-,8820,8842,68603.1,60202.4,-12.2454
-,8885,8924,58584.9,48892.4,-16.5443
-,8971,9064,49140.5,42555.8,-13.3997
-,9089,9133,43947.5,36628.9,-16.6531
+,9147,9192,37587.4,40528.6,7.8251
+,9194,9210,41471.8,44229.2,6.64889
-,9213,9293,44905.2,37561.3,-16.3544
+,9336,9338,41405.1,43269.1,4.50176
+,9341,9504,44423.9,47482.2,6.88445
-,9583,9670,43061.4,38407.8,-10.807
-,9673,9747,40169.2,34383.1,-14.4042
-,9793,9962,30994.5,26249.2,-15.3101
+,10003,10113,20579,21961.8,6.71926
