status,enter row,exit row,enter price,exit price,percentage
+,6419,6421,8256.97,8921.4,8.0469
+,6423,6457,9158.57,9791.5,6.9108
+,6479,6495,9086.7,9846.85,8.36552
+,6539,6560,9148.75,10121.5,10.6321
+,6576,6798,9774.4,10846.5,10.9684
+,6800,6855,11238.7,12008.3,6.84797
-,6878,6977,11736.5,9896.1,-15.6812
+,6993,7124,10377.9,11363.1,9.49375
+,7128,7170,11554.4,12852.9,11.2381
+,7188,7235,13204.5,14467.1,9.56238
+,7237,7269,15040.6,16441.4,9.31326
+,7279,7289,16683.4,18109.6,8.54905
+,7303,7410,18694.4,20301.2,8.59499
+,7412,7416,21171.5,22811.3,7.74522
+,7426,7450,23908.1,27014.6,12.9934
+,7462,7480,27571.1,33212.8,20.4622
+,7491,7498,33779.7,36977.2,9.46569
+,7501,7507,38210.1,41319.2,8.13677
+,7527,7633,37233.5,42975.5,15.4216
+,7636,7667,46169.9,49148.2,6.45072
+,7674,7689,51497,55503.3,7.77957
+,7734,7759,51440,54772.8,6.47892
+,7765,7910,56302.3,62571.8,11.1354
-,7915,7955,64267.5,51538.7,-19.806
-,7970,8065,54468.8,39225.2,-27.9858
-,8096,8152,40209.3,32184,-19.9587
+,8158,8172,36502.5,39107.5,7.13664
-,8176,8205,40154.3,32261.8,-19.6554
+,8225,8353,34832.7,38281.4,9.90078
+,8381,8415,40653.7,45685.5,12.3773
+,8441,8532,47596.3,51770,8.76905
-,8538,8595,52513.8,43510.6,-17.1444
+,8611,8651,44047.7,48123.5,9.25327
+,8656,8667,48589.3,52756,8.57545
+,8678,8710,55807.3,61407.3,10.0346
-,8722,8924,63165.8,48892.4,-22.5967
-,8971,9071,49140.5,41460.3,-15.6291
-,9089,9133,43947.5,36628.9,-16.6531
+,9147,9194,37587.4,41471.8,10.3343
-,9207,9297,42823.3,36740.7,-14.2038
+,9336,9341,41405.1,44423.9,7.29074
+,9387,9480,41489.2,43825.4,5.63088
-,9485,9704,45011,37620.8,-16.4187
-,9711,9753,38959.4,33623.5,-13.696
-,9793,9963,30994.5,25341.2,-18.2397
+,10091,10111,19682.5,21590.7,9.69469
