status,enter row,exit row,enter price,exit price,percentage
-,5156,5174,12856.6,10064.5,-21.7173
+,5196,5264,10460.9,11229.1,7.34402
-,5266,5485,11739.1,8526.63,-27.3658
+,5508,5624,8270.29,9705.15,17.3496
-,5658,5719,9307.65,8205.15,-11.8451
+,5760,5936,7561.65,8367.33,10.6548
+,5954,5980,8141.65,8941.7,9.82663
+,6014,6036,8622.15,9446.64,9.56246
+,6059,6084,9427.14,10293.6,9.19155
-,6115,6160,10135.6,8588.64,-15.2631
-,6169,6213,8934.15,7637.47,-14.5137
+,6244,6246,5600.5,6342.47,13.2483
+,6250,6316,6769.48,7066.22,4.3835
+,6319,6418,7226.13,7948.13,9.99152
+,6420,6423,8594.42,9158.57,6.56414
+,6449,6458,9234.65,10031.1,8.62512
+,6479,6560,9086.7,10121.5,11.3875
+,6576,6798,9774.4,10846.5,10.9684
+,6800,6888,11238.7,12377.9,10.1366
-,6944,6977,11676.1,9896.1,-15.245
+,6993,7125,10377.9,11377.1,9.62865
+,7128,7170,11554.4,12852.9,11.2381
+,7188,7236,13204.5,14820.3,12.2373
+,7239,7284,15764.9,16946.6,7.49562
+,7303,7410,18694.4,20301.2,8.59499
+,7412,7417,21171.5,23023.8,8.74869
+,7426,7450,23908.1,27014.6,12.9934
+,7462,7480,27571.1,33212.8,20.4622
+,7491,7499,33779.7,37488,10.9778
+,7501,7633,38210.1,42975.5,12.4715
+,7636,7673,46169.9,49714.8,7.67793
+,7677,7690,52391,56902.1,8.61048
+,7734,7765,51440,56302.3,9.45223
+,7773,7912,57514,63134.4,9.77232
-,7915,7952,64267.5,53637.4,-16.5404
-,7970,8056,54468.8,42532.7,-21.9136
-,8096,8149,40209.3,32859.2,-18.2794
+,8158,8172,36502.5,39107.5,7.13664
-,8176,8205,40154.3,32261.8,-19.6554
+,8225,8355,34832.7,38657.6,10.9807
+,8381,8415,40653.7,45685.5,12.3773
+,8441,8532,47596.3,51770,8.76905
-,8538,8563,52513.8,44711.8,-14.8571
+,8574,8667,47153,52756,11.8826
+,8678,8710,55807.3,61407.3,10.0346
-,8722,8893,63165.8,53967.3,-14.5625
-,8971,9069,49140.5,41806.2,-14.9252
-,9089,9133,43947.5,36628.9,-16.6531
+,9147,9194,37587.4,41471.8,10.3343
-,9207,9295,42823.3,37008.6,-13.5784
+,9336,9341,41405.1,44423.9,7.29074
+,9387,9480,41489.2,43825.4,5.63088
-,9485,9679,45011,38098.8,-15.3566
-,9690,9751,39887.4,34196.2,-14.2683
-,9793,9963,30994.5,25341.2,-18.2397
+,10091,10111,19682.5,21590.7,9.69469
